loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,purpose,addr_state,loan_status
10993, 60 months,9.31,229.85,C,C4,Other,1 year,RENT,36092,Not Verified,22.07,1,684,2,9,0,21377,15.7,21,1,0,debt_consolidation,MA,Fully Paid
12658, 36 months,12.74,424.91,B,B2,Nurse,2 years,MORTGAGE,57040,Source Verified,25.84,0,701,2,9,1,11016,21.4,19,0,0,debt_consolidation,CA,Charged Off
19349, 36 months,17.09,690.71,B,B2,Teacher,1 year,MORTGAGE,98867,Verified,17.97,1,776,3,8,1,14308,67.1,24,2,0,debt_consolidation,MI,Fully Paid
10022, 36 months,11.42,330.1,C,C4,Teacher,5 years,OWN,45200,Not Verified,23.1,0,637,0,8,0,13093,82.1,20,2,0,debt_consolidation,TX,Fully Paid
8701, 36 months,19.75,322.25,A,A3,Nurse,7 years,OWN,81660,Verified,24.32,0,623,0,8,0,20777,30.1,20,0,0,car,IL,Charged Off
21207, 36 months,10.28,687.08,B,B2,Nurse,2 years,RENT,41544,Not Verified,18.83,0,747,0,10,0,13023,61.7,28,1,0,debt_consolidation,MI,Fully Paid
18538, 36 months,6.23,565.9,B,B4,Engineer,6 years,RENT,79058,Not Verified,29.05,0,683,2,8,0,6190,59.7,22,2,0,debt_consolidation,MA,Current
6936, 60 months,13.26,158.74,A,A3,Developer,< 1 year,MORTGAGE,31957,Verified,12.56,0,740,0,8,0,36096,47.2,16,4,0,major_purchase,CA,Fully Paid
15052, 60 months,11.51,331.11,B,B3,Sales,6 years,MORTGAGE,47985,Verified,10.97,0,770,3,3,0,8125,74.3,24,0,1,debt_consolidation,FL,Fully Paid
26016, 60 months,19.04,675.44,C,C4,Sales,2 years,MORTGAGE,60119,Source Verified,10.38,0,680,1,4,2,10186,53.2,15,2,0,debt_consolidation,MA,Charged Off
14287, 36 months,17.09,510.01,B,B3,Engineer,6 years,MORTGAGE,49684,Source Verified,21.6,0,648,0,5,2,10174,38.7,29,2,0,credit_card,NJ,Fully Paid
16644, 36 months,13.48,564.66,C,C2,Engineer,7 years,RENT,45373,Not Verified,20.03,4,785,0,11,0,4613,53.6,21,0,0,major_purchase,MA,Fully Paid
10830, 36 months,19.3,398.63,A,A3,Teacher,9 years,OWN,25078,Not Verified,12.63,0,714,2,9,2,8998,40.2,22,1,0,debt_consolidation,TX,Fully Paid
12447, 36 months,16.05,437.91,B,B2,Nurse,4 years,MORTGAGE,125470,Verified,24.84,0,668,4,10,0,3248,22.1,16,2,0,major_purchase,FL,Charged Off
6259, 60 months,17.47,157.14,A,A4,Driver,4 years,RENT,94466,Not Verified,15.88,2,733,2,9,0,10063,48.8,18,0,0,credit_card,NC,Fully Paid
40000, 36 months,16.05,1407.27,E,E5,Analyst,5 years,RENT,45876,Source Verified,9.39,0,640,0,11,0,17272,59.6,17,0,0,moving,AZ,Fully Paid
25610, 36 months,8.99,814.27,D,D2,Sales,2 years,MORTGAGE,49178,Verified,26.54,1,600,0,12,1,7185,64.4,19,0,0,small_business,CA,Current
9687, 60 months,8.0,196.42,C,C1,Teacher,5 years,MORTGAGE,77423,Verified,31.12,1,624,0,9,0,6392,12.7,24,2,0,credit_card,NY,Charged Off
10937, 60 months,12.41,245.56,B,B5,Analyst,10+ years,RENT,126532,Not Verified,30.11,0,728,1,13,3,21622,53.5,19,4,0,home_improvement,CA,Charged Off
10127, 36 months,15.38,352.94,E,E1,Teacher,10+ years,RENT,31609,Not Verified,21.29,0,725,3,13,1,1173,88.6,34,2,0,debt_consolidation,NC,Current
9152, 36 months,9.9,294.88,A,A5,Nurse,7 years,RENT,35474,Source Verified,30.84,0,751,1,12,0,17449,63.4,19,0,0,debt_consolidation,CA,Default
21560, 36 months,11.01,705.95,E,E1,Other,9 years,MORTGAGE,57960,Verified,27.5,0,707,2,7,0,2352,67.5,15,0,0,major_purchase,NY,Fully Paid
13657, 36 months,16.43,483.04,A,A1,Manager,9 years,MORTGAGE,57609,Not Verified,13.15,1,688,3,11,0,14908,64.8,14,1,0,debt_consolidation,IL,Current
13283, 36 months,13.3,449.48,A,A4,Other,4 years,MORTGAGE,20681,Verified,9.59,2,716,4,8,1,48732,85.2,18,3,0,major_purchase,CA,Fully Paid
6903, 36 months,16.94,245.9,F,F1,Developer,3 years,MORTGAGE,15000,Not Verified,18.48,1,800,0,16,0,46479,44.2,18,1,0,major_purchase,IL,Fully Paid
11182, 36 months,20.46,418.19,B,B1,Analyst,5 years,MORTGAGE,29958,Verified,5.89,0,741,1,10,1,15831,80.8,13,2,0,major_purchase,TX,Current
8960, 36 months,8.74,283.84,C,C2,Nurse,6 years,MORTGAGE,92347,Verified,13.66,0,725,5,6,0,17505,19.1,17,1,1,small_business,PA,Current
17084, 36 months,7.28,529.69,D,D3,Manager,< 1 year,RENT,113579,Not Verified,16.66,0,684,1,13,2,3638,53.8,19,0,0,credit_card,TX,Fully Paid
20479, 36 months,15.63,716.25,C,C5,Other,6 years,MORTGAGE,74884,Source Verified,34.9,0,773,1,8,0,18778,67.4,12,1,0,debt_consolidation,NY,Current
21759, 36 months,21.69,827.5,D,D5,Manager,10+ years,MORTGAGE,63822,Verified,31.54,0,717,1,11,0,8344,20.9,24,0,0,small_business,TX,Fully Paid
32614, 36 months,15.95,1145.81,C,C4,Nurse,6 years,MORTGAGE,28375,Verified,17.03,0,640,0,10,0,10669,52.7,30,2,0,medical,VA,Fully Paid
6641, 36 months,15.75,232.66,A,A2,Analyst,8 years,OTHER,56050,Source Verified,25.47,0,772,0,7,0,4699,51.9,29,0,0,debt_consolidation,GA,Fully Paid
23778, 36 months,6.0,723.37,B,B1,Nurse,4 years,OTHER,70269,Not Verified,16.63,1,705,1,8,0,10338,34.1,20,3,0,wedding,FL,Current
6496, 60 months,13.46,149.34,B,B4,Manager,8 years,OTHER,94250,Verified,20.03,0,699,0,14,0,20553,76.4,19,0,0,medical,PA,Fully Paid
25636, 36 months,13.96,875.68,F,F4,Sales,< 1 year,MORTGAGE,95582,Source Verified,9.07,0,650,1,9,0,2993,79.8,23,1,0,major_purchase,OH,Current
19406, 60 months,13.39,445.43,C,C4,Nurse,1 year,MORTGAGE,27021,Not Verified,34.03,0,698,4,15,0,7064,84.8,24,4,0,vacation,VA,Fully Paid
12276, 36 months,19.53,453.29,C,C4,Nurse,3 years,MORTGAGE,72863,Source Verified,20.07,0,703,0,9,0,2973,23.0,19,1,0,debt_consolidation,NC,Fully Paid
15388, 36 months,19.09,564.76,A,A2,Teacher,< 1 year,RENT,49122,Not Verified,34.75,0,626,1,9,0,4347,19.4,20,1,0,car,FL,Fully Paid
6921, 60 months,10.36,148.28,A,A5,Engineer,4 years,MORTGAGE,50289,Not Verified,17.64,0,637,2,16,0,7639,86.4,22,1,0,vacation,CA,Charged Off
12880, 60 months,14.53,303.25,A,A4,Driver,10+ years,OWN,55499,Not Verified,26.16,0,725,3,8,0,3196,85.8,27,0,0,debt_consolidation,NC,Fully Paid
18912, 36 months,11.57,624.27,C,C3,Engineer,10+ years,MORTGAGE,55202,Source Verified,22.69,0,739,2,14,0,5749,20.4,22,3,0,home_improvement,NC,Fully Paid
17690, 36 months,12.5,591.79,B,B2,Teacher,1 year,OWN,20028,Source Verified,14.64,0,697,5,13,0,82081,26.4,23,0,0,credit_card,WA,Fully Paid
13489, 36 months,10.49,438.36,F,F2,Sales,5 years,RENT,18091,Not Verified,32.05,1,642,1,12,0,1551,16.9,19,2,0,major_purchase,OH,Current
9753, 36 months,7.27,302.35,B,B3,Teacher,6 years,MORTGAGE,91287,Not Verified,24.0,0,677,0,7,0,9646,24.8,24,4,2,debt_consolidation,VA,Fully Paid
8293, 36 months,18.69,302.69,D,D4,Developer,1 year,MORTGAGE,41958,Not Verified,10.91,2,691,0,12,0,3369,10.8,14,2,0,medical,VA,Current
11929, 60 months,15.42,286.43,E,E2,Manager,< 1 year,MORTGAGE,83746,Source Verified,8.26,0,662,0,5,0,3811,86.4,16,2,0,debt_consolidation,AZ,Current
15166, 36 months,21.62,576.22,D,D4,Nurse,1 year,RENT,132338,Source Verified,17.1,0,764,1,11,0,6113,16.2,10,0,0,home_improvement,NY,Fully Paid
9078, 36 months,20.46,339.5,C,C5,Developer,10+ years,MORTGAGE,78663,Verified,18.22,0,697,3,7,0,38360,16.0,19,0,0,other,VA,Fully Paid
24666, 60 months,18.39,631.6,C,C3,Sales,4 years,RENT,91986,Source Verified,11.56,2,786,0,16,0,28649,21.3,16,2,0,debt_consolidation,IL,Fully Paid
8466, 36 months,11.33,278.49,C,C4,Analyst,4 years,MORTGAGE,56429,Not Verified,10.51,0,747,1,12,3,52222,48.7,16,1,0,debt_consolidation,OH,Fully Paid
7854, 60 months,15.45,188.71,D,D2,Other,3 years,RENT,45382,Not Verified,20.65,0,685,2,15,0,7085,31.0,18,0,0,debt_consolidation,VA,Fully Paid
12077, 36 months,21.41,457.55,F,F5,Nurse,5 years,MORTGAGE,135874,Source Verified,30.84,0,672,2,10,0,54420,14.5,22,5,0,home_improvement,TX,Current
15675, 36 months,13.18,529.51,C,C4,Nurse,10+ years,OTHER,42953,Verified,32.98,0,788,4,13,0,8891,39.4,18,3,0,debt_consolidation,PA,Fully Paid
15775, 36 months,11.07,516.98,B,B2,Engineer,4 years,RENT,49864,Source Verified,6.51,0,688,0,20,0,5983,25.9,21,1,0,debt_consolidation,FL,Fully Paid
7660, 36 months,12.94,257.87,B,B1,Teacher,1 year,MORTGAGE,58629,Verified,22.49,1,759,1,8,0,3300,48.3,13,0,0,debt_consolidation,NY,Current
7183, 36 months,20.17,267.57,C,C1,Analyst,4 years,MORTGAGE,126564,Not Verified,20.69,0,680,1,5,0,3396,15.3,16,1,0,debt_consolidation,NY,Current
17624, 36 months,15.77,617.61,F,F3,Other,9 years,MORTGAGE,32629,Not Verified,11.49,0,715,0,8,0,4308,45.7,21,0,0,major_purchase,FL,Current
24358, 36 months,11.11,798.72,F,F1,Other,4 years,RENT,34425,Verified,7.33,0,682,1,7,3,782,46.3,13,0,0,debt_consolidation,NY,Fully Paid
9509, 36 months,16.97,338.88,C,C2,Driver,4 years,RENT,43948,Source Verified,11.52,1,647,0,11,0,1383,82.0,23,0,0,debt_consolidation,FL,Current
6539, 36 months,21.07,246.59,A,A5,Manager,1 year,MORTGAGE,46267,Verified,21.17,0,740,0,9,0,3003,36.7,21,0,0,debt_consolidation,NY,Current
29977, 36 months,9.81,964.6,B,B4,Other,9 years,RENT,50924,Verified,29.15,0,676,5,11,0,10770,71.9,28,2,2,medical,VA,Fully Paid
40000, 60 months,9.42,838.51,C,C2,Analyst,2 years,RENT,33132,Verified,13.44,0,690,1,20,0,9555,48.6,23,4,0,debt_consolidation,AZ,Fully Paid
13201, 36 months,9.16,420.77,B,B1,Developer,3 years,RENT,101016,Source Verified,10.48,0,742,2,11,0,1149,38.5,23,0,0,other,VA,Current
4303, 36 months,24.26,169.41,E,E1,Other,8 years,MORTGAGE,46435,Not Verified,19.11,0,696,1,12,1,18311,79.5,20,0,0,debt_consolidation,FL,Current
11054, 36 months,9.72,355.23,B,B5,Sales,2 years,RENT,44450,Verified,23.02,4,745,0,8,0,13657,75.3,16,2,0,debt_consolidation,NY,Charged Off
6856, 60 months,22.07,189.63,B,B3,Teacher,10+ years,MORTGAGE,147041,Verified,21.89,0,623,0,9,0,1010,68.6,25,5,0,debt_consolidation,CA,Current
11831, 36 months,19.31,435.53,D,D2,Engineer,1 year,RENT,100462,Verified,26.03,0,639,2,8,0,3214,15.8,18,1,1,debt_consolidation,VA,Fully Paid
11994, 60 months,23.29,340.12,C,C3,Developer,6 years,MORTGAGE,39377,Not Verified,23.9,0,675,0,10,0,2923,89.8,14,0,0,debt_consolidation,CA,Fully Paid
7252, 60 months,18.95,187.92,C,C1,Analyst,7 years,MORTGAGE,25410,Verified,26.83,0,778,0,5,0,10086,78.0,22,4,0,debt_consolidation,TX,Fully Paid
8577, 36 months,11.86,284.31,C,C1,Other,2 years,MORTGAGE,180997,Not Verified,25.9,0,789,1,17,1,11694,63.8,20,4,0,home_improvement,AZ,Fully Paid
10987, 36 months,23.23,426.62,C,C2,Engineer,2 years,MORTGAGE,94394,Verified,12.48,0,735,0,11,0,6820,17.9,12,0,0,wedding,MA,Fully Paid
7468, 36 months,11.24,245.34,B,B4,Developer,< 1 year,RENT,25419,Verified,10.66,1,672,1,9,2,16582,72.5,19,1,0,other,MI,Charged Off
18398, 36 months,10.15,594.95,B,B2,Nurse,< 1 year,MORTGAGE,114978,Source Verified,11.38,0,701,0,8,0,4587,40.4,18,0,1,debt_consolidation,TX,Fully Paid
4408, 36 months,7.35,136.81,B,B5,Developer,5 years,MORTGAGE,31162,Verified,27.45,0,686,0,8,0,7452,52.9,21,1,0,small_business,FL,Fully Paid
17858, 36 months,17.56,641.67,E,E1,Teacher,4 years,MORTGAGE,95808,Not Verified,21.03,4,652,0,8,1,2710,53.0,14,0,0,debt_consolidation,CA,Charged Off
17310, 36 months,10.91,565.97,C,C1,Engineer,8 years,RENT,80077,Not Verified,5.69,0,710,2,7,0,31169,88.6,10,3,0,small_business,TX,Current
16459, 36 months,7.08,508.81,G,G5,Manager,2 years,MORTGAGE,108150,Not Verified,18.71,0,700,5,6,2,48441,87.1,26,2,0,vacation,IL,Fully Paid
29842, 60 months,14.84,707.44,A,A2,Driver,7 years,MORTGAGE,36529,Source Verified,16.79,0,701,0,15,0,33243,74.4,14,2,0,debt_consolidation,NC,Fully Paid
19763, 36 months,13.69,672.48,F,F5,Sales,3 years,MORTGAGE,53644,Not Verified,24.97,0,770,1,4,1,15918,20.2,14,5,0,medical,NY,Fully Paid
8819, 36 months,16.68,313.02,C,C3,Engineer,< 1 year,OWN,72888,Not Verified,19.18,0,662,1,8,1,18831,52.2,18,2,0,debt_consolidation,FL,Late (31-120 days)
23312, 36 months,11.57,769.51,B,B5,Analyst,3 years,MORTGAGE,121095,Verified,19.02,0,706,3,17,2,5305,57.7,21,1,0,major_purchase,CA,Fully Paid
12554, 36 months,21.45,475.88,B,B3,Teacher,4 years,RENT,34654,Not Verified,19.12,1,653,3,11,1,41534,42.4,19,0,0,debt_consolidation,IL,Fully Paid
21419, 36 months,18.41,778.76,B,B3,Engineer,8 years,RENT,108441,Source Verified,5.4,0,784,1,7,0,38949,27.3,15,5,1,debt_consolidation,NC,Current
7287, 60 months,16.91,180.75,D,D5,Analyst,9 years,MORTGAGE,33711,Not Verified,10.57,0,600,1,9,0,54495,62.5,19,2,0,car,NY,Fully Paid
16655, 36 months,16.51,589.74,A,A4,Driver,10+ years,OWN,43473,Source Verified,34.18,0,686,0,17,0,6581,52.5,16,3,0,debt_consolidation,NY,Fully Paid
14631, 36 months,12.34,488.34,A,A3,Nurse,4 years,MORTGAGE,61862,Source Verified,21.11,0,736,1,13,0,1882,63.8,23,0,0,wedding,PA,Current
7068, 36 months,10.44,229.53,E,E1,Teacher,4 years,MORTGAGE,57967,Source Verified,33.11,0,675,0,19,0,1245,84.7,10,0,0,car,NY,Charged Off
12158, 60 months,18.47,311.85,F,F4,Developer,8 years,OWN,98061,Not Verified,31.79,0,800,0,17,0,6215,18.0,23,1,0,small_business,NY,Fully Paid
13119, 36 months,24.41,517.52,B,B1,Driver,6 years,RENT,45274,Not Verified,29.19,0,656,2,4,0,34840,26.9,12,2,0,debt_consolidation,MI,Fully Paid
5949, 36 months,5.67,180.09,C,C4,Nurse,7 years,MORTGAGE,129570,Source Verified,10.77,3,678,0,12,0,642,75.4,19,0,0,debt_consolidation,MI,Current
12527, 36 months,7.59,390.19,B,B2,Developer,8 years,OTHER,69152,Verified,18.91,0,765,1,17,0,7697,89.2,16,0,0,debt_consolidation,AZ,Fully Paid
13399, 36 months,12.26,446.7,E,E3,Sales,8 years,MORTGAGE,48210,Source Verified,22.87,1,698,0,7,1,16129,17.2,17,1,0,debt_consolidation,CA,Fully Paid
6863, 36 months,15.61,239.96,C,C1,Developer,4 years,MORTGAGE,63425,Not Verified,25.28,0,729,1,10,0,2722,27.1,17,2,0,debt_consolidation,FL,Fully Paid
21670, 60 months,15.58,522.15,A,A4,Developer,7 years,RENT,45138,Not Verified,29.98,0,723,0,13,0,3408,79.2,17,1,0,credit_card,TX,Fully Paid
12782, 36 months,8.22,401.84,C,C4,Sales,4 years,MORTGAGE,55748,Source Verified,17.15,0,672,0,10,0,4188,69.3,23,2,0,home_improvement,CA,Current
10079, 60 months,21.71,276.71,C,C5,Analyst,5 years,RENT,28337,Verified,29.31,3,655,0,4,0,18639,85.0,22,3,0,credit_card,PA,Charged Off
16388, 36 months,19.05,601.13,C,C1,Other,7 years,OTHER,67308,Source Verified,5.33,0,659,0,6,2,6065,49.3,20,0,0,debt_consolidation,IL,Fully Paid
7571, 36 months,20.52,283.38,F,F1,Engineer,10+ years,OWN,37882,Source Verified,22.49,0,727,1,17,0,4505,36.9,30,4,0,debt_consolidation,AZ,Current
20565, 36 months,20.14,765.74,A,A3,Developer,< 1 year,MORTGAGE,123569,Source Verified,18.03,0,708,1,13,1,15029,81.0,16,4,0,debt_consolidation,PA,Current
10827, 36 months,16.3,382.25,E,E2,Analyst,10+ years,RENT,61372,Verified,18.24,0,771,0,9,0,29299,43.7,12,5,1,small_business,IL,Fully Paid
15099, 36 months,12.08,502.08,B,B4,Developer,3 years,MORTGAGE,84556,Source Verified,30.38,0,751,1,12,0,3070,35.5,19,3,0,car,CA,Fully Paid
32324, 36 months,17.89,1166.81,D,D2,Manager,4 years,RENT,36599,Not Verified,10.17,2,657,5,13,2,16669,48.7,20,3,0,debt_consolidation,NC,Fully Paid
11767, 36 months,17.32,421.4,F,F3,Manager,7 years,MORTGAGE,110327,Not Verified,30.95,0,766,2,10,0,4452,48.2,17,2,0,credit_card,CA,Current
37608, 36 months,6.26,1148.54,C,C3,Other,9 years,MORTGAGE,70078,Not Verified,28.65,2,711,2,12,1,3670,16.7,15,0,0,debt_consolidation,PA,Fully Paid
8958, 60 months,16.91,222.2,E,E2,Engineer,2 years,OWN,26539,Verified,22.29,0,715,3,5,0,14675,65.5,17,0,0,home_improvement,OH,Fully Paid
5654, 36 months,17.23,202.23,C,C2,Teacher,8 years,MORTGAGE,70662,Verified,16.59,0,753,2,9,0,31678,81.3,21,0,0,credit_card,WA,Fully Paid
9671, 36 months,18.61,352.6,D,D4,Analyst,10+ years,RENT,71423,Verified,29.68,4,618,0,7,0,8685,24.8,13,1,0,moving,PA,Fully Paid
31219, 60 months,18.72,805.04,E,E4,Engineer,5 years,MORTGAGE,58862,Source Verified,27.9,0,779,1,10,0,799,68.1,21,0,0,debt_consolidation,CA,Current
13062, 60 months,11.56,287.66,E,E4,Engineer,4 years,MORTGAGE,69640,Source Verified,14.05,2,646,1,11,1,22741,20.3,22,0,0,debt_consolidation,CA,Fully Paid
31149, 36 months,5.22,936.64,B,B3,Manager,5 years,RENT,112023,Source Verified,9.84,0,772,1,11,0,8013,49.2,12,0,0,wedding,MA,Fully Paid
8842, 36 months,10.75,288.43,D,D2,Other,2 years,MORTGAGE,111485,Source Verified,27.01,0,609,1,11,0,11774,46.9,20,1,0,debt_consolidation,NY,Current
20171, 36 months,18.68,736.13,A,A5,Manager,2 years,RENT,49589,Source Verified,12.84,0,620,0,8,0,30154,81.0,21,0,0,credit_card,CA,Current
12053, 36 months,9.04,383.51,B,B1,Nurse,5 years,MORTGAGE,96648,Verified,31.09,0,642,2,4,1,10325,32.0,20,0,0,car,MI,Current
10089, 60 months,6.66,198.16,E,E1,Sales,8 years,RENT,84573,Verified,20.13,0,691,4,7,0,6677,61.6,16,1,0,debt_consolidation,CA,Current
22805, 36 months,19.57,842.53,B,B4,Nurse,10+ years,MORTGAGE,121785,Not Verified,6.63,0,680,5,10,0,6051,78.6,24,3,0,home_improvement,NY,Current
10985, 60 months,16.26,268.65,E,E1,Developer,10+ years,MORTGAGE,132127,Verified,26.61,0,600,0,9,0,9376,67.2,23,2,1,home_improvement,OH,Current
17911, 36 months,9.12,570.57,E,E5,Driver,10+ years,MORTGAGE,74279,Source Verified,29.64,2,658,0,11,0,1286,13.8,15,4,0,moving,TX,Fully Paid
13437, 36 months,13.22,454.17,D,D2,Analyst,< 1 year,RENT,68980,Not Verified,9.51,0,687,1,9,0,2079,10.4,22,0,0,debt_consolidation,TX,Fully Paid
17271, 36 months,18.98,632.91,C,C2,Driver,6 years,MORTGAGE,86819,Verified,12.95,3,781,1,7,0,2663,24.5,17,0,0,debt_consolidation,NY,Fully Paid
15131, 60 months,16.0,367.96,B,B1,Other,3 years,RENT,237660,Verified,31.44,1,689,0,8,3,3433,45.0,30,0,0,medical,CA,Default
12355, 36 months,21.67,469.74,C,C5,Engineer,7 years,OTHER,160722,Not Verified,31.33,3,690,1,11,0,28108,71.6,16,2,0,debt_consolidation,NY,Fully Paid
26795, 36 months,6.72,823.93,B,B1,Manager,6 years,RENT,76080,Verified,15.09,0,760,0,9,0,2291,19.0,12,5,0,credit_card,NY,Fully Paid
6175, 36 months,12.05,205.25,A,A5,Developer,9 years,MORTGAGE,44123,Verified,18.45,0,742,0,8,1,20236,80.3,28,3,0,debt_consolidation,NY,Fully Paid
10753, 36 months,8.05,337.21,E,E5,Other,9 years,OWN,69541,Verified,16.68,0,734,3,11,0,37900,58.4,25,2,0,debt_consolidation,NC,Fully Paid
12557, 60 months,12.78,284.3,C,C4,Engineer,5 years,RENT,77880,Verified,12.55,2,762,1,11,0,7780,73.6,21,5,0,debt_consolidation,NC,Fully Paid
16922, 36 months,15.49,590.68,A,A5,Analyst,10+ years,RENT,63495,Source Verified,7.96,0,722,1,12,0,8952,75.0,22,2,0,other,CA,Current
12212, 36 months,17.56,438.8,D,D1,Analyst,9 years,MORTGAGE,24913,Verified,20.84,0,698,0,11,0,20546,16.8,21,0,0,home_improvement,AZ,Current
32004, 36 months,16.14,1127.38,C,C3,Driver,5 years,MORTGAGE,41923,Verified,25.92,0,666,4,12,0,15355,43.5,26,1,0,wedding,TX,Fully Paid
13420, 60 months,21.32,365.48,C,C4,Engineer,< 1 year,RENT,83567,Not Verified,33.01,1,700,0,12,0,13578,38.6,23,0,0,debt_consolidation,VA,Current
7413, 36 months,13.67,252.17,A,A2,Engineer,< 1 year,RENT,70094,Not Verified,28.37,0,690,3,9,0,12473,20.4,13,1,0,debt_consolidation,NC,Fully Paid
15434, 36 months,7.96,483.36,B,B3,Sales,1 year,RENT,69615,Verified,32.85,1,850,2,14,0,49085,28.2,16,0,0,debt_consolidation,CA,Fully Paid
8974, 60 months,7.7,180.67,E,E5,Sales,6 years,RENT,50175,Source Verified,34.04,0,745,1,9,0,5687,42.3,19,2,0,debt_consolidation,FL,Fully Paid
20503, 60 months,13.49,471.67,B,B3,Driver,< 1 year,MORTGAGE,140762,Not Verified,33.42,0,692,0,5,0,29896,76.0,22,3,0,debt_consolidation,NC,Fully Paid
9066, 36 months,13.77,308.84,D,D5,Driver,7 years,MORTGAGE,33215,Verified,34.65,0,687,3,6,0,7670,33.4,20,0,0,debt_consolidation,TX,Current
8536, 60 months,17.63,215.04,D,D4,Developer,2 years,MORTGAGE,22105,Source Verified,31.0,0,698,0,5,0,10229,30.5,22,3,0,moving,FL,Fully Paid
38032, 36 months,23.64,1484.92,A,A3,Manager,7 years,MORTGAGE,66090,Not Verified,28.37,0,791,0,8,0,12433,22.2,26,0,0,debt_consolidation,GA,Fully Paid
12717, 60 months,11.67,280.77,B,B4,Developer,10+ years,RENT,42528,Not Verified,13.53,1,648,0,13,0,23298,28.2,28,2,0,debt_consolidation,CA,Fully Paid
19518, 36 months,15.96,685.81,A,A1,Sales,4 years,MORTGAGE,41784,Not Verified,30.66,0,647,0,9,0,11916,12.1,20,4,0,major_purchase,NY,Late (31-120 days)
13559, 36 months,14.93,469.56,E,E1,Teacher,1 year,OWN,37964,Verified,27.57,0,718,0,12,0,3948,61.0,30,2,0,home_improvement,TX,Current
14217, 36 months,16.24,501.51,A,A4,Driver,3 years,RENT,46310,Source Verified,17.76,0,754,3,9,0,2864,32.5,23,3,0,debt_consolidation,FL,Fully Paid
4785, 60 months,5.31,90.98,B,B3,Nurse,3 years,RENT,37726,Not Verified,7.13,0,615,1,16,0,9373,31.6,21,1,0,home_improvement,OH,Fully Paid
6596, 60 months,20.52,176.67,C,C4,Developer,5 years,MORTGAGE,38939,Verified,11.0,0,709,1,14,0,5654,82.7,21,1,0,debt_consolidation,MI,Current
6634, 36 months,23.83,259.68,B,B4,Developer,2 years,RENT,28624,Verified,17.18,2,807,3,8,0,8824,37.4,25,0,0,debt_consolidation,CA,Fully Paid
8718, 36 months,11.67,288.19,B,B5,Sales,5 years,MORTGAGE,22896,Verified,5.02,0,749,2,18,0,48649,86.6,17,0,0,debt_consolidation,NY,Current
9373, 60 months,6.81,184.76,B,B3,Engineer,7 years,OWN,70933,Verified,21.89,0,776,0,6,3,1407,15.6,24,2,2,wedding,NY,Fully Paid
20996, 36 months,11.34,690.77,D,D5,Teacher,9 years,RENT,106269,Source Verified,18.94,3,771,0,10,0,3177,54.6,17,1,0,credit_card,TX,Default
16375, 36 months,15.82,574.24,D,D3,Sales,10+ years,MORTGAGE,61274,Source Verified,30.55,1,641,0,12,0,1595,87.7,19,1,0,debt_consolidation,WA,Default
36234, 36 months,20.27,1351.58,D,D2,Manager,3 years,OWN,138715,Verified,20.83,0,657,1,11,0,7569,69.8,20,1,0,moving,NY,Fully Paid
10997, 36 months,18.41,399.83,G,G4,Driver,6 years,MORTGAGE,198995,Source Verified,33.11,0,729,0,11,0,7036,51.0,21,4,0,home_improvement,IL,Current
20390, 36 months,19.87,756.42,B,B5,Manager,9 years,MORTGAGE,126016,Not Verified,7.79,0,667,0,8,1,2652,74.7,20,1,1,major_purchase,OH,Fully Paid
8527, 60 months,7.57,171.15,E,E1,Teacher,4 years,MORTGAGE,87666,Verified,10.46,0,733,2,7,0,8219,53.2,21,4,0,credit_card,CA,Fully Paid
24552, 36 months,13.56,833.89,B,B2,Driver,< 1 year,RENT,106950,Verified,30.96,0,729,0,9,1,9094,21.2,18,0,0,debt_consolidation,NC,Fully Paid
29787, 36 months,7.32,924.1,A,A2,Driver,9 years,MORTGAGE,85053,Source Verified,33.42,0,719,1,12,0,3935,51.1,21,1,0,debt_consolidation,AZ,Charged Off
20088, 36 months,20.53,751.98,B,B1,Sales,4 years,MORTGAGE,73285,Not Verified,16.29,0,785,2,6,0,37609,36.9,26,2,0,small_business,NJ,Fully Paid
13714, 36 months,15.29,477.35,E,E3,Driver,2 years,OWN,25523,Source Verified,18.68,0,686,0,15,0,40612,10.3,21,3,0,debt_consolidation,FL,Fully Paid
18328, 36 months,16.38,647.8,A,A1,Nurse,10+ years,RENT,36695,Not Verified,25.11,0,686,0,16,0,2196,62.4,22,3,0,debt_consolidation,MI,Fully Paid
18868, 36 months,13.5,640.29,B,B5,Developer,9 years,RENT,157689,Source Verified,11.14,2,778,1,14,1,5630,22.8,25,0,0,major_purchase,NJ,Fully Paid
5098, 60 months,17.56,128.24,C,C1,Analyst,5 years,RENT,25130,Verified,30.08,0,710,2,8,0,22816,23.4,16,2,0,debt_consolidation,NC,Fully Paid
11159, 36 months,24.4,440.15,F,F1,Manager,4 years,RENT,64024,Not Verified,13.54,0,636,0,7,0,8705,72.2,14,1,0,home_improvement,NC,Charged Off
22706, 36 months,18.26,823.84,C,C4,Engineer,< 1 year,MORTGAGE,93263,Source Verified,17.77,0,693,0,9,0,22321,39.0,19,4,0,debt_consolidation,WA,Current
